type,percent,iter,method,frobenius,avg_squared,mae,complete_data
MAR,10,1,random_forest,0.2910925065802203,0.0008069985465443389,0.01607283845012959,True
MAR,10,2,random_forest,0.2563114120676533,0.000625671809105851,0.013014990621204182,True
MAR,10,3,random_forest,0.2776331547992742,0.0007340968442266452,0.015033282539836585,True
MAR,10,4,random_forest,0.3656215367888037,0.0014690011886132586,0.026918587102894354,False
MAR,10,5,random_forest,0.24585690365890792,0.0005756725435880527,0.01253743794347148,True
MAR,10,6,random_forest,0.412598156259313,0.0018707388851492799,0.028581897788216234,False
MAR,10,7,random_forest,0.235669366415283,0.000528952859681723,0.01280913006507404,True
MAR,10,8,random_forest,0.28243671481602284,0.0007597190273911183,0.015516720785609287,True
MAR,10,9,random_forest,0.31694857654305725,0.0009567276206920972,0.015171201154888476,True
MAR,10,10,random_forest,0.33309183355481864,0.001056668281722962,0.020882951332643583,True
MAR,20,1,random_forest,0.3932507100228887,0.0014728201993667246,0.02251601662439899,True
MAR,20,2,random_forest,0.5400875277962278,0.0027780432160099157,0.03434203499145389,True
MAR,20,3,random_forest,0.4843593767144527,0.002234323864868697,0.03219141764812127,True
MAR,20,4,random_forest,0.46065592937407407,0.002331910827115296,0.03486527847771276,False
MAR,20,5,random_forest,0.45795416148990387,0.0019973525145325806,0.024127111069270023,True
MAR,20,6,random_forest,0.7833164256402215,0.006742688161294206,0.0435546709272355,False
MAR,20,7,random_forest,0.5459415743272562,0.002838592405513553,0.03147501018987345,True
MAR,20,8,random_forest,0.5002182575462063,0.0023830314779291696,0.029213803180637116,True
MAR,20,9,random_forest,0.523340316897958,0.0026084294027700484,0.03445473026504983,True
MAR,20,10,random_forest,0.4670206102221738,0.0020772214321170624,0.028252333202969115,True
MAR,30,1,random_forest,0.5240195059428474,0.002615204215319865,0.03224645995772132,True
MAR,30,2,random_forest,0.6574517541434773,0.004116598181203194,0.04171680905959339,True
MAR,30,3,random_forest,0.7184250536904642,0.004915567216858537,0.046627064260814616,True
MAR,30,4,random_forest,0.628505157664253,0.004340865200116126,0.04806818885924926,False
MAR,30,5,random_forest,0.6280472618120551,0.003756603457805905,0.03869666291202597,True
MAR,30,6,random_forest,0.8950417175193534,0.008803293143955978,0.05193560808960692,False
MAR,30,7,random_forest,0.46852843510580905,0.0020906561381209363,0.028703687295645937,True
MAR,30,8,random_forest,0.5271388080994233,0.0026464316476617193,0.03489187339148574,True
MAR,30,9,random_forest,0.6396357309636624,0.004495976575004603,0.049704172361246954,False
MAR,30,10,random_forest,0.6641796870928819,0.004201282445207605,0.04162101030789627,True
MAR,40,1,random_forest,0.7190639916411619,0.005681901363460668,0.05650834049368505,False
MAR,40,2,random_forest,0.7085948652481483,0.0047819684100575376,0.047571898165043806,True
MAR,40,3,random_forest,0.8299707862257087,0.0065604905332202,0.05133217170084154,True
MAR,40,4,random_forest,0.6604893421506064,0.00559289962941719,0.056298411533778236,False
MAR,40,5,random_forest,0.816804367723106,0.007331531594852121,0.061961420968847776,False
MAR,40,6,random_forest,1.0567491062238352,0.012271633774778842,0.07326281355123411,False
MAR,40,7,random_forest,0.9003079464698065,0.007719565699777904,0.056548731276269956,True
MAR,40,8,random_forest,0.7982239533419861,0.006068204568465802,0.05396987697107917,True
MAR,40,9,random_forest,0.7405467349251769,0.006026477655036704,0.05046595701384374,False
MAR,40,10,random_forest,0.7114602715772389,0.00482072112412151,0.039776970718888256,True
MAR,50,1,random_forest,0.9285491314102644,0.00947476362025007,0.06946716829477168,False
MAR,50,2,random_forest,0.933732438797754,0.009580838101793424,0.07256171773372663,False
MAR,50,3,random_forest,1.2705175671669746,0.017738625148130634,0.08270229676687692,False
MAR,50,4,random_forest,0.9589454457219488,0.01010523481176777,0.07281638252985467,False
MAR,50,5,random_forest,0.9783362346653725,0.010518041627024381,0.07427805491817019,False
MAR,50,6,random_forest,0.8704976893846205,0.00832710139806553,0.06348380364773754,False
MAR,50,7,random_forest,1.1532293117187054,0.014614701597881308,0.07982062325805837,False
MAR,50,8,random_forest,0.9271664283287352,0.011020994689998252,0.08097666070059742,False
MAR,50,9,random_forest,1.0340829625651473,0.010184072128262018,0.06807496402235726,True
MAR,50,10,random_forest,1.0631421518800852,0.012420563023123278,0.07306111892479004,False
MAR,60,1,random_forest,1.2465606399383815,0.01992196703902035,0.10561405110793161,False
MAR,60,2,random_forest,1.0155084357755408,0.01322124850168315,0.08063004166136056,False
MAR,60,3,random_forest,1.6994279293604821,0.03173687128670831,0.12151652251563808,False
MAR,60,4,random_forest,1.1566660393558084,0.014701937654934641,0.08390259188192596,False
MAR,60,5,random_forest,1.2387233925802055,0.01686193014643312,0.08974053335398516,False
MAR,60,6,random_forest,1.0561163866498373,0.012256943100552845,0.07687197921672137,False
MAR,60,7,random_forest,1.1057933298173663,0.01567665241369973,0.09271996487501492,False
MAR,60,8,random_forest,1.199243876117915,0.01843828044110668,0.10127755235038591,False
MAR,60,9,random_forest,1.2032123501725804,0.013787809139122139,0.07359027205687006,True
MAR,60,10,random_forest,1.0988279637791498,0.013268383450362995,0.07808907520671453,False
MAR,70,1,random_forest,1.5250972159954281,0.029819506644064173,0.11853702025576812,False
MAR,70,2,random_forest,1.6079066968212596,0.03314569161131608,0.12878931619436582,False
MAR,70,3,random_forest,1.5924969320282896,0.027868642621093564,0.11933741303431307,False
MAR,70,4,random_forest,1.2211325078943631,0.01638642419600414,0.09072859853264924,False
MAR,70,5,random_forest,1.3722015015680433,0.020691614955006512,0.10388798231040315,False
MAR,70,6,random_forest,1.3472667351929086,0.023270867381504606,0.12480902912881635,False
MAR,70,7,random_forest,1.4340505633454053,0.02636539766963172,0.11800942591054393,False
MAR,70,8,random_forest,1.1015706094172097,0.018385724356542465,0.10067124305110697,False
MAR,70,9,random_forest,1.7700906710193236,0.03443099982010593,0.13667661637083417,False
MAR,70,10,random_forest,1.5386682767119295,0.03035256494563665,0.12710328104289748,False
MAR,80,1,random_forest,1.7852623528909257,0.03502375460054554,0.13237837466635677,False
MAR,80,2,random_forest,1.7777305587969088,0.04788372635879348,0.1596032403917497,False
MAR,80,3,random_forest,1.7468583595623477,0.039121976004780214,0.14312794625003297,False
MAR,80,4,random_forest,2.3318859503499865,0.051787543670853906,0.16155298901000772,True
MAR,80,5,random_forest,2.502695820240762,0.08030110729039205,0.2214773579724128,False
MAR,80,6,random_forest,1.8776411835618878,0.038742158397886674,0.13106040807086253,False
MAR,80,7,random_forest,1.7558983466565712,0.03952793594604205,0.14856190454841303,False
MAR,80,8,random_forest,1.9463357895921165,0.048566961613425226,0.15379730105964504,False
MAR,80,9,random_forest,1.9253311748344377,0.047524360676786614,0.159160704624235,False
MAR,80,10,random_forest,1.6097242070119022,0.03926078822181966,0.14189385117675787,False
MCAR,10,1,random_forest,0.5547663500739436,0.0029311019349939553,0.030937469368316695,True
MCAR,10,2,random_forest,0.49095150812017435,0.002295556031671177,0.028551063276439415,True
MCAR,10,3,random_forest,0.6957958960788427,0.004610780276191998,0.02838976669629446,True
MCAR,10,4,random_forest,0.3714314527673837,0.001313917372427516,0.019926517363594094,True
MCAR,10,5,random_forest,0.2973688219416419,0.0008421734882186659,0.017608499063945335,True
MCAR,10,6,random_forest,0.4398943196869665,0.0018429239285034202,0.02549714273446924,True
MCAR,10,7,random_forest,0.34369943880495596,0.0011250409927127778,0.01870387929063439,True
MCAR,10,8,random_forest,0.6679818527362125,0.004249521481760982,0.02593316922621678,True
MCAR,10,9,random_forest,0.7043023187348414,0.004724207201669277,0.02883957856348292,True
MCAR,10,10,random_forest,0.26201899126637795,0.0006538471598500024,0.01316570407796214,True
MCAR,20,1,random_forest,0.8328462564297419,0.006606027493800337,0.05108890682300704,True
MCAR,20,2,random_forest,0.6454093078620283,0.003967173092142309,0.038807318780825724,True
MCAR,20,3,random_forest,0.8071645659698963,0.006204901300546391,0.039977476995905606,True
MCAR,20,4,random_forest,0.6275326023875297,0.0037504492100882423,0.04177789879475126,True
MCAR,20,5,random_forest,0.47088600628241845,0.0021117488658343414,0.02998739445876799,True
MCAR,20,6,random_forest,0.6162163101563433,0.00417277517475493,0.04523849353802704,False
MCAR,20,7,random_forest,0.5391630887077806,0.0031944707277463094,0.03655132264775207,False
MCAR,20,8,random_forest,0.7178144944383646,0.004907215699293381,0.03293416774281994,True
MCAR,20,9,random_forest,0.8063884464561767,0.006192974538838153,0.0404385967741159,True
MCAR,20,10,random_forest,0.4651694446967555,0.0023778309041701962,0.03390888495152008,False
MCAR,30,1,random_forest,0.8500039910167576,0.006881016997565869,0.051215548822059385,True
MCAR,30,2,random_forest,1.0535090685749684,0.010570298643520928,0.06520975005849292,True
MCAR,30,3,random_forest,0.6124370669569248,0.0041217490217890194,0.04264356261166221,False
MCAR,30,4,random_forest,0.70910358716284,0.004788837117401976,0.0459924017734894,True
MCAR,30,5,random_forest,0.7440879276080988,0.006084251033100168,0.05493763709523712,False
MCAR,30,6,random_forest,0.7844001915926646,0.006761358907369328,0.05516636222626198,False
MCAR,30,7,random_forest,0.9675323097595887,0.008915416861225949,0.05487520428296858,True
MCAR,30,8,random_forest,0.8218048490923657,0.0064320305713497705,0.04538458731156634,True
MCAR,30,9,random_forest,0.9824580217893919,0.009192607281698335,0.05842974258597031,True
MCAR,30,10,random_forest,0.5859830328186859,0.00377336389836687,0.040235712066871016,False
MCAR,40,1,random_forest,1.1003144726404346,0.0115303994162095,0.07162385762825733,True
MCAR,40,2,random_forest,1.2692721475750444,0.015343350329616813,0.08004978543008112,True
MCAR,40,3,random_forest,0.870312103263315,0.00832355117677599,0.0619192963152753,False
MCAR,40,4,random_forest,1.0363094242192006,0.01022797354976696,0.07222863024379983,True
MCAR,40,5,random_forest,0.7834672989675026,0.006745285808257516,0.059727831773437164,False
MCAR,40,6,random_forest,0.8205875055150273,0.0073996027934876375,0.06024510666441027,False
MCAR,40,7,random_forest,1.0635955216368218,0.010773670796627647,0.06434122476291854,True
MCAR,40,8,random_forest,1.0156522803207768,0.00982428147162661,0.05781307224768586,True
MCAR,40,9,random_forest,1.1881479241944533,0.013444718950167507,0.07050235631894436,True
MCAR,40,10,random_forest,1.1253591846010822,0.013916849388637501,0.08116120108060382,False
MCAR,50,1,random_forest,1.4015932000057578,0.01870917617430838,0.09349804958406634,True
MCAR,50,2,random_forest,1.1647344860804407,0.017392390039295748,0.09108831470029272,False
MCAR,50,3,random_forest,0.972902379376786,0.010401527909857272,0.06404191059079735,False
MCAR,50,4,random_forest,1.3182401534353054,0.016550067639325122,0.08914792838294845,True
MCAR,50,5,random_forest,1.0785896028118573,0.01278412671751473,0.08202285391949689,False
MCAR,50,6,random_forest,1.289156788788298,0.018262914572296226,0.09387848891442634,False
MCAR,50,7,random_forest,1.4979577425903927,0.0213702609389191,0.10221462765348142,True
MCAR,50,8,random_forest,1.2637974938060614,0.015211277193814111,0.07855198732640971,True
MCAR,50,9,random_forest,1.2390636976126477,0.016871196118038754,0.0854277920748563,False
MCAR,50,10,random_forest,1.362401230126845,0.02379662963911719,0.11241441270261916,False
MCAR,60,1,random_forest,1.7491980078788898,0.029139939721595013,0.11818745113559756,True
MCAR,60,2,random_forest,1.1966291979433084,0.01835796714577494,0.0933553495411953,False
MCAR,60,3,random_forest,1.3341488711927287,0.022819912955190157,0.09757523696173773,False
MCAR,60,4,random_forest,1.3698534027376499,0.017871412809446836,0.09394286458117906,True
MCAR,60,5,random_forest,1.2930613346467625,0.02533344871452222,0.11403073794716194,False
MCAR,60,6,random_forest,1.6269500888743225,0.029087544963606216,0.11580854474401456,False
MCAR,60,7,random_forest,1.83803290628511,0.03217490442463703,0.12588561141222304,True
MCAR,60,8,random_forest,1.1620919110459613,0.014840193513389612,0.07753341299423934,False
MCAR,60,9,random_forest,1.4690939620451426,0.023716890871620825,0.11097257878590794,False
MCAR,60,10,random_forest,1.5405634050823138,0.030427379552292477,0.12631096780731393,False
MCAR,70,1,random_forest,1.5739839505638868,0.02722445578717253,0.12654534064959608,False
MCAR,70,2,random_forest,1.565865649175936,0.031435067067553536,0.11630134540141733,False
MCAR,70,3,random_forest,1.4896891755819444,0.028450946664692472,0.12050912488246074,False
MCAR,70,4,random_forest,1.497931359692961,0.028766645619892346,0.12883321876576928,False
MCAR,70,5,random_forest,1.4475984127787371,0.031750623707265446,0.13478207595889782,False
MCAR,70,6,random_forest,1.5824546651791644,0.027518272168651662,0.11896334329750004,False
MCAR,70,7,random_forest,2.0928578379267,0.041714799331154497,0.1450013245007087,True
MCAR,70,8,random_forest,1.7346798282545803,0.038578385981453085,0.14906362782011456,False
MCAR,70,9,random_forest,1.8473123424293292,0.037500691104304776,0.13856751182836985,False
MCAR,70,10,random_forest,1.6694878757019014,0.0357332021425083,0.1321194630031778,False
MCAR,80,1,random_forest,2.2800370876842426,0.0666483220668672,0.19276349339608378,False
MCAR,80,2,random_forest,1.6463734428174277,0.03475058350275013,0.1365247860239433,False
MCAR,80,3,random_forest,1.8606494287962727,0.052454792376968117,0.1746675100831367,False
MCAR,80,4,random_forest,2.1779700649595015,0.07187202430090449,0.20742387985021624,False
MCAR,80,5,random_forest,2.2736974134870955,0.0939945441472347,0.24296970923046343,False
MCAR,80,6,random_forest,2.288754131270351,0.06715891632573202,0.21083439301699394,False
MCAR,80,7,random_forest,2.2214929223286526,0.04700029337101236,0.16614760392923,True
MCAR,80,8,random_forest,2.5526308861651383,0.08353749283338742,0.20595572372818466,False
MCAR,80,9,random_forest,2.1889179579600704,0.052652327765715205,0.17589175558602704,False
MCAR,80,10,random_forest,1.86329981701717,0.05260433648630635,0.1751228552546767,False
MNAR,10,1,random_forest,0.290601824850855,0.000804280196253781,0.014887472147798796,True
MNAR,10,2,random_forest,0.32484175855127034,0.0010049730295112556,0.017562868761590404,True
MNAR,10,3,random_forest,0.25559095333435966,0.0006221593850130173,0.014251889172693558,True
MNAR,10,4,random_forest,0.3674717110459836,0.0012860519849434559,0.023190101941514323,True
MNAR,10,5,random_forest,0.25865676151967865,0.0006371744788556944,0.01306810560838384,True
MNAR,10,6,random_forest,0.28930672323762946,0.0007971274296237554,0.016235261594909633,True
MNAR,10,7,random_forest,0.2911355009403306,0.0008072369515026404,0.01650091854983322,True
MNAR,10,8,random_forest,0.23327628667525488,0.0005182650088094828,0.011294775928560943,True
MNAR,10,9,random_forest,0.23816431163926813,0.0005402118032248231,0.012595702639759659,True
MNAR,10,10,random_forest,0.17060508149232867,0.00027720089362861047,0.008833305649603251,True
MNAR,20,1,random_forest,0.4831721326973255,0.002223383903002685,0.027909041351395145,True
MNAR,20,2,random_forest,0.4510685484513769,0.0019377412895431633,0.02601393016707644,True
MNAR,20,3,random_forest,0.32238634001743216,0.0009898376402841466,0.018541927659294802,True
MNAR,20,4,random_forest,0.41826933783118203,0.001666183228283195,0.026856435009041627,True
MNAR,20,5,random_forest,0.39742842765859027,0.0015042795724874221,0.023956271327283764,True
